time,time,Wind_speed,Wind_dir,Visibility,Temperature,dewpoint,Humidity
2021-11-03 16:20:00,2021-11-03 16:20:00,1.5647913,190.8864,22444.084,14.762260000000026,6.413720000000012,86.58334
2021-11-03 16:40:00,2021-11-03 16:40:00,1.3638043,224.95334,26571.0,18.46215000000001,6.929040000000043,69.5618
2021-11-03 17:00:00,2021-11-03 17:00:00,1.5902333,236.66982,28148.422,22.563930000000028,6.865750000000048,53.67903
2021-11-03 17:20:00,2021-11-03 17:20:00,2.05258,253.9081,29043.0,25.72958,4.370020000000011,38.126476
2021-11-03 17:40:00,2021-11-03 17:40:00,2.6113038,271.39752,29443.0,27.61990000000003,3.531180000000006,28.676199
2021-11-03 18:00:00,2021-11-03 18:00:00,2.9545236,277.10245,29649.857,28.711569999999995,3.939360000000022,23.147633
2021-11-03 18:20:00,2021-11-03 18:20:00,2.7908032,289.58807,29691.654,29.57528000000002,3.4690500000000384,21.90658
2021-11-03 18:40:00,2021-11-03 18:40:00,3.0976284,297.9726,29748.479,29.918800000000033,3.269900000000007,20.223
2021-11-03 19:00:00,2021-11-03 19:00:00,3.20324,294.17136,29730.025,29.606400000000008,6.111260000000016,20.750069
2021-11-03 19:20:00,2021-11-03 19:20:00,2.6444132,248.6642,29105.486,27.525840000000017,12.930570000000046,36.53745
2021-11-03 19:40:00,2021-11-03 19:40:00,2.270073,230.77412,27362.4,23.592030000000022,10.055630000000008,62.769707
2021-11-03 20:00:00,2021-11-03 20:00:00,2.471972,195.46794,26539.107,21.42434000000003,9.459339999999997,69.83707
2021-11-03 20:20:00,2021-11-03 20:20:00,2.3848507,178.77313,26412.352,20.10880000000003,9.328900000000033,70.6875
2021-11-03 20:40:00,2021-11-03 20:40:00,2.727549,180.46576,26716.969,19.286980000000028,9.3519,68.4452
2021-11-03 21:00:00,2021-11-03 21:00:00,2.4583642,190.25925,26337.709,18.368130000000008,9.10775000000001,71.15758
2021-11-03 21:20:00,2021-11-03 21:20:00,2.3225696,188.10477,26228.0,17.756650000000036,9.081100000000049,71.88758
2021-11-03 21:40:00,2021-11-03 21:40:00,1.7008512,203.95909,25363.373,17.40652,8.978229999999996,76.34506
2021-11-03 22:00:00,2021-11-03 22:00:00,1.7185258,215.64998,25522.203,17.05477000000002,8.142240000000015,75.78434
2021-11-03 22:20:00,2021-11-03 22:20:00,2.6482923,256.24796,25609.002,16.033780000000036,7.170500000000004,75.43258
